,cell_zid,adm_zid,geometry
1503,92637,213,"POLYGON ((37.3135430606983 55.62614418830271, 37.313521734357 55.6306357120888, 37.32146101001617 55.63064752158595, 37.3294002904723 55.63065881736187, 37.32941980195732 55.62616728971307, 37.32148142747702 55.62615599582347, 37.32150183917667 55.62166446619772, 37.31356438005319 55.62165266065146, 37.3135430606983 55.62614418830271))"
1504,92641,249,"POLYGON ((37.33735818000725 55.62617806996521, 37.33733957837606 55.63066959941981, 37.34527886959496 55.63067986775376, 37.35321816581065 55.6306896223657, 37.36115746773574 55.63069886325604, 37.36117334560768 55.62620732890758, 37.36118921899935 55.62171579069783, 37.35325173266145 55.62170655289789, 37.34531425202905 55.62169680154815, 37.34529656330834 55.62618833658195, 37.33735818000725 55.62617806996521))"
1505,92643,249,"POLYGON ((37.36117334560768 55.62620732890758, 37.36115746773574 55.63069886325604, 37.36909677317764 55.63070758987369, 37.37703608478322 55.63071580331755, 37.37705014680498 55.62622426668428, 37.36911174312445 55.62621605461398, 37.36912670884898 55.62172451494509, 37.36118921899935 55.62171579069783, 37.36117334560768 55.62620732890758))"
1506,92647,249,"POLYGON ((37.38498855251733 55.62623196511391, 37.38497539842194 55.63072350303482, 37.39291471577545 55.63073068902705, 37.40085403658733 55.63073736129373, 37.40879336350826 55.63074351983656, 37.40880379381601 55.6262519785682, 37.40881422118187 55.62176043289203, 37.40087670986629 55.62175427640877, 37.39293920465659 55.62174760637348, 37.39292696194303 55.6262391499044, 37.38498855251733 55.62623196511391))"
1507,92662,38,"POLYGON ((37.52788343941069 55.63077425061461, 37.52788025068034 55.62628270311061, 37.52787706285093 55.62179115339285, 37.51993953913188 55.62179270025653, 37.51200201089399 55.62179373356399, 37.51200338336169 55.62628528371327, 37.50406495093067 55.62628580355031, 37.50406541584881 55.6307773515729, 37.51200475621727 55.63077683164889, 37.5199441000741 55.63077579799579, 37.52788343941069 55.63077425061461))"
1508,92664,38,"POLYGON ((37.54375211411485 55.62178651899362, 37.5358145895453 55.6217890929715, 37.52787706285093 55.62179115339285, 37.52788025068034 55.62628270311061, 37.52788343941069 55.63077425061461, 37.53582278172284 55.63077218950397, 37.543762121909 55.63076961466499, 37.54375711730493 55.62627806793628, 37.54375211411485 55.62178651899362))"
1509,92666,38,"POLYGON ((37.5596271568233 55.62177983036928, 37.55168963824092 55.62178343145876, 37.54375211411485 55.62178651899362, 37.54375711730493 55.62627806793628, 37.543762121909 55.63076961466499, 37.55170146165081 55.63076652609722, 37.55964079584678 55.63076292380303, 37.5596339753715 55.62627137819326, 37.5596271568233 55.62177983036928))"
1510,92668,38,"POLYGON ((37.57550219570818 55.62177108751864, 37.56756467735619 55.62177571572193, 37.5596271568233 55.62177983036928, 37.5596339753715 55.62627137819326, 37.55964079584678 55.63076292380303, 37.56758013199265 55.63075880777919, 37.57551946595594 55.63075417802757, 37.57551082961412 55.6262626349768, 37.57550219570818 55.62177108751864))"
1511,92683,100,"POLYGON ((37.69460901685542 55.63062308531048, 37.69458676167661 55.62613156363451, 37.69456451278027 55.62164003864257, 37.68662705885509 55.62165237012356, 37.67868959793469 55.62166418751054, 37.67871003152535 55.62615571708967, 37.67077166105776 55.6261670233619, 37.67079119250243 55.63065855096886, 37.6787304708834 55.63064724280554, 37.68666974736822 55.63063542091682, 37.69460901685542 55.63062308531048))"
1512,92690,111,"POLYGON ((37.75018370808985 55.63052235311581, 37.75015509761752 55.62603084773738, 37.75012649522863 55.62153934013555, 37.74218909258188 55.6215552664171, 37.7342516801737 55.62157067806569, 37.73427846729894 55.62606219200536, 37.72634013872768 55.62607709370248, 37.7263660284276 55.63056860681059, 37.73430526198808 55.63055370262639, 37.74224448991964 55.63053828472525, 37.75018370808985 55.63052235311581))"
1513,92692,111,"POLYGON ((37.76600128088948 55.62150594694568, 37.7580638917395 55.62152290031079, 37.75012649522863 55.62153934013555, 37.75015509761752 55.62603084773738, 37.75018370808985 55.63052235311581, 37.75812292011837 55.63050590779135, 37.76606212477977 55.63048894875477, 37.76603169854382 55.62599745005897, 37.76600128088948 55.62150594694568))"
1514,92697,110,"POLYGON ((37.79775074131892 55.62143299814461, 37.78981339095572 55.62145200564364, 37.78984653147228 55.62594349973534, 37.78190826219983 55.62596199679886, 37.78194050419277 55.63045348956479, 37.7898796813467 55.63043499050391, 37.79781884719315 55.63041597664623, 37.80575800535961 55.63039644908022, 37.80572303974916 55.62590496475693, 37.79778478944895 55.62592448905735, 37.79775074131892 55.62143299814461))"
1515,93232,213,"POLYGON ((37.33735818000725 55.62617806996521, 37.32941980195732 55.62616728971307, 37.3294002904723 55.63065881736187, 37.32146101001617 55.63064752158595, 37.32144058678939 55.63513904403361, 37.32938077541557 55.63515034169897, 37.33732097149172 55.63516112556044, 37.34526117088485 55.63517139561196, 37.34527886959496 55.63067986775376, 37.33733957837606 55.63066959941981, 37.33735818000725 55.62617806996521))"
1516,93238,249,"POLYGON ((37.38498855251733 55.62623196511391, 37.37705014680498 55.62622426668428, 37.37703608478322 55.63071580331755, 37.36909677317764 55.63070758987369, 37.36908179899962 55.63519912291728, 37.37702201684862 55.63520733773306, 37.38496224060859 55.63521503874021, 37.39290246614652 55.63522222593446, 37.39291471577545 55.63073068902705, 37.38497539842194 55.63072350303482, 37.38498855251733 55.62623196511391))"
1517,93242,249,"POLYGON ((37.40085403658733 55.63073736129373, 37.40084269514416 55.63522889931721, 37.4087829302524 55.63523505889018, 37.4167231634617 55.63524070464712, 37.42466340323772 55.63524583659392, 37.42467202011627 55.63075429573781, 37.42468063455996 55.62626275266734, 37.41674221090609 55.62625762243691, 37.40880379381601 55.6262519785682, 37.40879336350826 55.63074351983656, 37.40085403658733 55.63073736129373))"
1518,93244,249,"POLYGON ((37.44055748503285 55.62627147110501, 37.43261905870782 55.62626736925519, 37.42468063455996 55.62626275266734, 37.42467202011627 55.63075429573781, 37.42466340323772 55.63524583659392, 37.43260364350918 55.63525045472629, 37.44054388595784 55.63525455904521, 37.44055068645532 55.63076301673031, 37.44055748503285 55.62627147110501))"
1519,93246,272,"POLYGON ((37.45643434511826 55.62627813607227, 37.44849591327519 55.62627506040936, 37.44055748503285 55.62627147110501, 37.44055068645532 55.63076301673031, 37.44054388595784 55.63525455904521, 37.44848413032717 55.6352581495504, 37.45642437829895 55.63526122624231, 37.45642936241218 55.63076968281238, 37.45643434511826 55.62627813607227))"
1520,93248,272,"POLYGON ((37.4723112098611 55.62628274646946, 37.464372777399 55.62628069809229, 37.45643434511826 55.62627813607227, 37.45642936241218 55.63076968281238, 37.45642437829895 55.63526122624231, 37.46436462670929 55.63526378911948, 37.47230487530164 55.63526583818194, 37.47230804302853 55.6307742939807, 37.4723112098611 55.62628274646946))"
1521,93250,19,"POLYGON ((37.48818807721091 55.62628530229564, 37.48024964321718 55.62628428120393, 37.4723112098611 55.62628274646946, 37.47230804302853 55.6307742939807, 37.47230487530164 55.63526583818194, 37.48024512478865 55.63526737342988, 37.48818537491383 55.6352683948632, 37.48818672625313 55.63077685023437, 37.48818807721091 55.62628530229564))"
1522,93252,19,"POLYGON ((37.50406495093067 55.62628580355031, 37.49612651158598 55.62628580974449, 37.48818807721091 55.62628530229564, 37.48818672625313 55.63077685023437, 37.48818537491383 55.6352683948632, 37.49612562542064 55.63526890248184, 37.50406588089825 55.63526889628559, 37.50406541584881 55.6307773515729, 37.50406495093067 55.62628580355031))"
1523,93263,38,"POLYGON ((37.59140857662405 55.63523491637581, 37.59139812146403 55.63074337734601, 37.59138766925831 55.62625183610147, 37.58344924933002 55.62625749236054, 37.57551082961412 55.6262626349768, 37.57551946595594 55.63075417802757, 37.56758013199265 55.63075880777919, 37.5675878625852 55.63525034939005, 37.57552810473882 55.63524571886401, 37.58346834057595 55.63524057452724, 37.59140857662405 55.63523491637581))"
1524,93265,64,"POLYGON ((37.60726449806876 55.62623898266349, 37.59932608720483 55.62624566620097, 37.59138766925831 55.62625183610147, 37.59139812146403 55.63074337734601, 37.59140857662405 55.63523491637581, 37.59934881068834 55.63522874441112, 37.60728903766665 55.6352220586376, 37.60727676613393 55.63073052175818, 37.60726449806876 55.62623898266349))"
1525,93267,64,"POLYGON ((37.62314131690177 55.62622407466318, 37.61520290934505 55.62623178548302, 37.60726449806876 55.62623898266349, 37.60727676613393 55.63073052175818, 37.60728903766665 55.6352220586376, 37.61522926505553 55.63521485904925, 37.62316948872197 55.63520714564967, 37.62315540082147 55.63071561126433, 37.62314131690177 55.62622407466318))"
1526,93269,64,"POLYGON ((37.6390181159556 55.62620711211193, 37.63107971660696 55.62621585020864, 37.62314131690177 55.62622407466318, 37.62315540082147 55.63071561126433, 37.62316948872197 55.63520714564967, 37.63110970453292 55.63519891844356, 37.63904991998494 55.63519017742345, 37.63903401572519 55.63069864642414, 37.6390181159556 55.62620711211193))"
1527,93271,78,"POLYGON ((37.6548948960866 55.62618809501231, 37.64695650984685 55.62619786037874, 37.6390181159556 55.62620711211193, 37.63903401572519 55.63069864642414, 37.63904991998494 55.63519017742345, 37.64699012997587 55.635180922595, 37.65493033231096 55.6351711539615, 37.65491261169731 55.63067962614372, 37.6548948960866 55.62618809501231))"
1528,93273,78,"POLYGON ((37.67077166105776 55.6261670233619, 37.66283328120087 55.62617781600491, 37.6548948960866 55.62618809501231, 37.65491261169731 55.63067962614372, 37.65493033231096 55.6351711539615, 37.66287053351763 55.63516087151519, 37.67081072946282 55.63515007526139, 37.67079119250243 55.63065855096886, 37.67077166105776 55.6261670233619))"
1529,93278,100,"POLYGON ((37.71051161257053 55.63508838747135, 37.71048753478627 55.63059687404389, 37.71046346379087 55.62610535565501, 37.70252511503428 55.62611871646199, 37.69458676167661 55.62613156363451, 37.69460901685542 55.63062308531048, 37.68666974736822 55.63063542091682, 37.68669110066899 55.63512694188861, 37.69463127832184 55.6351146042189, 37.70257144774902 55.63510175274826, 37.71051161257053 55.63508838747135))"
1530,93280,100,"POLYGON ((37.72634013872768 55.62607709370248, 37.71840180672427 55.62609148176409, 37.71046346379087 55.62610535565501, 37.71048753478627 55.63059687404389, 37.71051161257053 55.63508838747135, 37.71845177156076 55.6350745083904, 37.72639192252495 55.63506011550981, 37.7263660284276 55.63056860681059, 37.72634013872768 55.62607709370248))"
1531,93287,110,"POLYGON ((37.78197275529869 55.6349449801049, 37.78194050419277 55.63045348956479, 37.78190826219983 55.62596199679886, 37.77396998285676 55.62597998024403, 37.76603169854382 55.62599745005897, 37.76606212477977 55.63048894875477, 37.75812292011837 55.63050590779135, 37.75815244681375 55.63499740709938, 37.7660925596155 55.63498044522606, 37.77403266285235 55.63496296956004, 37.78197275529869 55.6349449801049))"
1532,93816,213,"POLYGON ((37.24203905621262 55.63499780985109, 37.24200954115592 55.63948930480596, 37.24995057089644 55.63950574324057, 37.25789160677822 55.63952166778818, 37.26583265048315 55.63953707845173, 37.26585943839311 55.63504557550258, 37.26588621874602 55.63055406813883, 37.25794699159648 55.6305386626296, 37.25000777226403 55.63052274340819, 37.249979175615 55.63501424553228, 37.24203905621262 55.63499780985109))"
1533,93818,213,"POLYGON ((37.28176469643989 55.63058333801821, 37.27382545442529 55.63056895993658, 37.26588621874602 55.63055406813883, 37.26585943839311 55.63504557550258, 37.26583265048315 55.63953707845173, 37.27377370175466 55.63955197523015, 37.28171476130535 55.63956635812411, 37.28173973240097 55.6350748491815, 37.28176469643989 55.63058333801821))"
1534,93820,213,"POLYGON ((37.29764320329453 55.6306105530378, 37.28970394744045 55.63059720238785, 37.28176469643989 55.63058333801821, 37.28173973240097 55.6350748491815, 37.28171476130535 55.63956635812411, 37.28965582887868 55.63958022713247, 37.29759690131034 55.63959358224924, 37.29762005557408 55.63510206875333, 37.29764320329453 55.6306105530378))"
1535,93822,213,"POLYGON ((37.313521734357 55.6306357120888, 37.30558246568921 55.63062338887414, 37.29764320329453 55.6306105530378, 37.29762005557408 55.63510206875333, 37.29759690131034 55.63959358224924, 37.3055379802822 55.63960642347694, 37.31347906553769 55.63961875081471, 37.31350040295966 55.63512723310929, 37.313521734357 55.6306357120888))"
1536,93824,213,"POLYGON ((37.31350040295966 55.63512723310929, 37.31347906553769 55.63961875081471, 37.32142015778944 55.63963056426304, 37.3293612548424 55.63964186381828, 37.32938077541557 55.63515034169897, 37.32144058678939 55.63513904403361, 37.32146101001617 55.63064752158595, 37.313521734357 55.6306357120888, 37.31350040295966 55.63512723310929))"
1537,93828,249,"POLYGON ((37.33732097149172 55.63516112556044, 37.33730235934767 55.63965264948367, 37.34524346717171 55.63966292125318, 37.35318458000051 55.63967267803238, 37.36112569756903 55.63968192201345, 37.36114158441072 55.63519039429053, 37.36115746773574 55.63069886325604, 37.35321816581065 55.6306896223657, 37.34527886959496 55.63067986775376, 37.34526117088485 55.63517139561196, 37.33732097149172 55.63516112556044))"
1538,93830,11,"POLYGON ((37.36114158441072 55.63519039429053, 37.36112569756903 55.63968192201345, 37.36906682059424 55.63969065210033, 37.37700794688106 55.6396988682903, 37.37702201684862 55.63520733773306, 37.36908179899962 55.63519912291728, 37.36909677317764 55.63070758987369, 37.36115746773574 55.63069886325604, 37.36114158441072 55.63519039429053))"
1539,93834,18,"POLYGON ((37.40085403658733 55.63073736129373, 37.39291471577545 55.63073068902705, 37.39290246614652 55.63522222593446, 37.38496224060859 55.63521503874021, 37.38494907908063 55.63970657058567, 37.39289021305937 55.63971375898218, 37.40083135049916 55.63972043348127, 37.40877249405113 55.63972659408463, 37.4087829302524 55.63523505889018, 37.40084269514416 55.63522889931721, 37.40085403658733 55.63073736129373))"
1540,93848,19,"POLYGON ((37.51994866359303 55.63975888304348, 37.51994638151152 55.63526734244861, 37.5199441000741 55.63077579799579, 37.51200475621727 55.63077683164889, 37.50406541584881 55.6307773515729, 37.50406588089825 55.63526889628559, 37.49612562542064 55.63526890248184, 37.49612518215035 55.63976044278948, 37.50406634607893 55.63976043659218, 37.51200750309135 55.63975991649425, 37.51994866359303 55.63975888304348))"
1541,93850,41,"POLYGON ((37.53582278172284 55.63077218950397, 37.52788343941069 55.63077425061461, 37.5199441000741 55.63077579799579, 37.51994638151152 55.63526734244861, 37.51994866359303 55.63975888304348, 37.52788982248062 55.63975733514392, 37.53583097852852 55.63975527334434, 37.53582687954724 55.63526373335321, 37.53582278172284 55.63077218950397))"
1542,93852,38,"POLYGON ((37.55170146165081 55.63076652609722, 37.543762121909 55.63076961466499, 37.53582278172284 55.63077218950397, 37.53582687954724 55.63526373335321, 37.53583097852852 55.63975527334434, 37.54377213535702 55.63975269764388, 37.55171329174033 55.63974960804273, 37.55170737586074 55.63525806899912, 37.55170146165081 55.63076652609722))"
1543,93854,38,"POLYGON ((37.56758013199265 55.63075880777919, 37.55964079584678 55.63076292380303, 37.55170146165081 55.63076652609722, 37.55170737586074 55.63525806899912, 37.55171329174033 55.63974960804273, 37.55965444257561 55.6397460045433, 37.56759559536019 55.63974188714229, 37.5675878625852 55.63525034939005, 37.56758013199265 55.63075880777919))"
1544,93869,78,"POLYGON ((37.68671246000059 55.6396184595453, 37.68669110066899 55.63512694188861, 37.68666974736822 55.63063542091682, 37.6787304708834 55.63064724280554, 37.67079119250243 55.63065855096886, 37.67081072946282 55.63515007526139, 37.66287053351763 55.63516087151519, 37.66288916757158 55.63965239539593, 37.67083027194585 55.63964159733615, 37.67877136983079 55.63963028538512, 37.68671246000059 55.6396184595453))"
1545,93876,100,"POLYGON ((37.74229991855027 55.63952128975743, 37.74227220032522 55.63502978944896, 37.74224448991964 55.63053828472525, 37.73430526198808 55.63055370262639, 37.7263660284276 55.63056860681059, 37.72639192252495 55.63506011550981, 37.71845177156076 55.6350745083904, 37.71847676456586 55.63956601727604, 37.7264178239419 55.63955162198781, 37.73435887406325 55.63953671281702, 37.74229991855027 55.63952128975743))"
1546,93878,110,"POLYGON ((37.75812292011837 55.63050590779135, 37.75018370808985 55.63052235311581, 37.74224448991964 55.63053828472525, 37.74227220032522 55.63502978944896, 37.74229991855027 55.63952128975743, 37.75024095326944 55.63950535281762, 37.75818198184832 55.63948890308738, 37.75815244681375 55.63499740709938, 37.75812292011837 55.63050590779135))"
1547,93883,110,"POLYGON ((37.79788699443808 55.63939894074969, 37.79785291454684 55.63490745981503, 37.79781884719315 55.63041597664623, 37.7898796813467 55.63043499050391, 37.78194050419277 55.63045348956479, 37.78197275529869 55.6349449801049, 37.77403266285235 55.63496296956004, 37.77406401467714 55.63945445978734, 37.78200501551321 55.63943646732295, 37.78994600917546 55.63941796097598, 37.79788699443808 55.63939894074969))"
1548,93885,118,"POLYGON ((37.79785291454684 55.63490745981503, 37.79788699443808 55.63939894074969, 37.80582796619841 55.63937940665731, 37.81376893195362 55.63935935868113, 37.81373303822869 55.6348678860041, 37.80579298083573 55.63488792898267, 37.80575800535961 55.63039644908022, 37.79781884719315 55.63041597664623, 37.79785291454684 55.63490745981503))"
1549,94420,213,"POLYGON ((37.33732097149172 55.63516112556044, 37.32938077541557 55.63515034169897, 37.3293612548424 55.63964186381828, 37.32142015778944 55.63963056426304, 37.32139972302659 55.64412207953344, 37.32934172876257 55.64413338097899, 37.33728374195321 55.6441441684487, 37.34522575846445 55.6441544419366, 37.34524346717171 55.63966292125318, 37.33730235934767 55.63965264948367, 37.33732097149172 55.63516112556044))"
1550,94426,18,"POLYGON ((37.38496224060859 55.63521503874021, 37.37702201684862 55.63520733773306, 37.37700794688106 55.6396988682903, 37.36906682059424 55.63969065210033, 37.36905183795619 55.64418217851944, 37.37699387293757 55.6441903960839, 37.38493591383344 55.64419809966783, 37.3928779565097 55.64420528926689, 37.39289021305937 55.63971375898218, 37.38494907908063 55.63970657058567, 37.38496224060859 55.63521503874021))"
1551,94430,18,"POLYGON ((37.40083135049916 55.63972043348127, 37.40082000264835 55.64421196488254, 37.40876205199268 55.64421812651437, 37.41670410525536 55.64422377416253, 37.42464616217968 55.64422890782649, 37.42465478392654 55.63973737359127, 37.42466340323772 55.63524583659392, 37.4167231634617 55.63524070464712, 37.4087829302524 55.63523505889018, 37.40877249405113 55.63972659408463, 37.40083135049916 55.63972043348127))"
1552,94432,249,"POLYGON ((37.44054388595784 55.63525455904521, 37.43260364350918 55.63525045472629, 37.42466340323772 55.63524583659392, 37.42465478392654 55.63973737359127, 37.42464616217968 55.64422890782649, 37.43258821960086 55.64423352750408, 37.44053027920091 55.64423763319632, 37.4405370835405 55.63974609750168, 37.44054388595784 55.63525455904521))"
1553,94434,249,"POLYGON ((37.45642437829895 55.63526122624231, 37.44848413032717 55.6352581495504, 37.44054388595784 55.63525455904521, 37.4405370835405 55.63974609750168, 37.44053027920091 55.64423763319632, 37.44847234072316 55.64424122490289, 37.45641440584956 55.64424430262426, 37.45641939277867 55.63975276581406, 37.45642437829895 55.63526122624231))"
1554,94436,19,"POLYGON ((37.47230487530164 55.63526583818194, 37.46436462670929 55.63526378911948, 37.45642437829895 55.63526122624231, 37.45641939277867 55.63975276581406, 37.45641440584956 55.64424430262426, 37.46435647141536 55.64424686635896, 37.47229853716388 55.64424891610705, 37.47230170668046 55.63975737852518, 37.47230487530164 55.63526583818194))"
1555,94438,19,"POLYGON ((37.48818537491383 55.6352683948632, 37.48024512478865 55.63526737342988, 37.47230487530164 55.63526583818194, 37.47230170668046 55.63975737852518, 37.47229853716388 55.64424891610705, 37.48024060380774 55.64425045186869, 37.48818267109024 55.6442514736438, 37.4881840231932 55.63975993508592, 37.48818537491383 55.6352683948632))"
1556,94440,19,"POLYGON ((37.4881840231932 55.63975993508592, 37.48818267109024 55.6442514736438, 37.4961247387547 55.64425198143226, 37.50406681139117 55.64425197523393, 37.50406634607893 55.63976043659218, 37.49612518215035 55.63976044278948, 37.49612562542064 55.63526890248184, 37.48818537491383 55.6352683948632, 37.4881840231932 55.63975993508592))"
1557,94450,38,"POLYGON ((37.58348744260856 55.64422364399913, 37.58347789024296 55.63973211064435, 37.58346834057595 55.63524057452724, 37.57552810473882 55.63524571886401, 37.5675878625852 55.63525034939005, 37.56759559536019 55.63974188714229, 37.55965444257561 55.6397460045433, 37.55966126883149 55.64423754022238, 37.56760333032034 55.6442334221326, 37.57554538962407 55.64422879005718, 37.58348744260856 55.64422364399913))"
1558,94452,64,"POLYGON ((37.59934881068834 55.63522874441112, 37.59140857662405 55.63523491637581, 37.58346834057595 55.63524057452724, 37.58347789024296 55.63973211064435, 37.58348744260856 55.64422364399913, 37.59142949580259 55.64421798395447, 37.59937154701073 55.64421180992463, 37.59936017724353 55.63972027854926, 37.59934881068834 55.63522874441112))"
1559,94454,64,"POLYGON ((37.61522926505553 55.63521485904925, 37.60728903766665 55.6352220586376, 37.59934881068834 55.63522874441112, 37.59936017724353 55.63972027854926, 37.59937154701073 55.64421180992463, 37.60731359112956 55.64420512191407, 37.61525563565715 55.64419791991673, 37.61524244849362 55.63970639086465, 37.61522926505553 55.63521485904925))"
1560,94456,64,"POLYGON ((37.63110970453292 55.63519891844356, 37.62316948872197 55.63520714564967, 37.61522926505553 55.63521485904925, 37.61524244849362 55.63970639086465, 37.61525563565715 55.64419791991673, 37.62319767645941 55.64419020393625, 37.63113971231029 55.64418197397421, 37.63112470484815 55.63969044759241, 37.63110970453292 55.63519891844356))"
1561,94458,78,"POLYGON ((37.64699012997587 55.635180922595, 37.63904991998494 55.63519017742345, 37.63110970453292 55.63519891844356, 37.63112470484815 55.63969044759241, 37.63113971231029 55.64418197397421, 37.63908174198374 55.64417323003248, 37.64702376910045 55.64416397210736, 37.64700694716203 55.63967244873351, 37.64699012997587 55.635180922595))"
1562,94460,84,"POLYGON ((37.66287053351763 55.63516087151519, 37.65493033231096 55.6351711539615, 37.64699012997587 55.635180922595, 37.64700694716203 55.63967244873351, 37.64702376910045 55.64416397210736, 37.65496578855699 55.64415420020527, 37.6629078068821 55.64414391431846, 37.66288916757158 55.63965239539593, 37.66287053351763 55.63516087151519))"
1563,94465,84,"POLYGON ((37.70261780664187 55.64408477631853, 37.70259462392228 55.63959326619133, 37.70257144774902 55.63510175274826, 37.69463127832184 55.6351146042189, 37.68669110066899 55.63512694188861, 37.68671246000059 55.6396184595453, 37.67877136983079 55.63963028538512, 37.67879182650972 55.64412180060886, 37.68673382536537 55.64410997388711, 37.6946758201191 55.64409763208923, 37.70261780664187 55.64408477631853))"
1564,94467,84,"POLYGON ((37.71845177156076 55.6350745083904, 37.71051161257053 55.63508838747135, 37.70257144774902 55.63510175274826, 37.70259462392228 55.63959326619133, 37.70261780664187 55.64408477631853, 37.71055978855434 55.64407140656962, 37.7185017646305 55.64405752284476, 37.71847676456586 55.63956601727604, 37.71845177156076 55.6350745083904))"
1565,94474,110,"POLYGON ((37.77409537534983 55.6439459455971, 37.77406401467714 55.63945445978734, 37.77403266285235 55.63496296956004, 37.7660925596155 55.63498044522606, 37.75815244681375 55.63499740709938, 37.75818198184832 55.63948890308738, 37.75024095326944 55.63950535281762, 37.75026959089794 55.64399684823189, 37.75821152521812 55.64398039465911, 37.76615345506986 55.64396342711041, 37.77409537534983 55.6439459455971))"
1566,95003,213,"POLYGON ((37.26583265048315 55.63953707845173, 37.25789160677822 55.63952166778818, 37.24995057089644 55.63950574324057, 37.24992195809125 55.64399723872607, 37.24989333526437 55.64848873088864, 37.25783619066092 55.64850466076881, 37.26577905194778 55.64852007658903, 37.26580585500018 55.64402857917927, 37.26583265048315 55.63953707845173))"
1567,95005,213,"POLYGON ((37.28171476130535 55.63956635812411, 37.27377370175466 55.63955197523015, 37.26583265048315 55.63953707845173, 37.26580585500018 55.64402857917927, 37.26577905194778 55.64852007658903, 37.27372192080705 55.64853497835218, 37.2816647979575 55.64854936496251, 37.28168978315641 55.64405786374986, 37.28171476130535 55.63956635812411))"
1568,95007,213,"POLYGON ((37.29759690131034 55.63959358224924, 37.28965582887868 55.63958022713247, 37.28171476130535 55.63956635812411, 37.28168978315641 55.64405786374986, 37.2816647979575 55.64854936496251, 37.28960768119102 55.64856323860836, 37.29755057316549 55.64857659819732, 37.29757374050643 55.6440850924293, 37.29759690131034 55.63959358224924))"
1569,95009,213,"POLYGON ((37.31347906553769 55.63961875081471, 37.3055379802822 55.63960642347694, 37.29759690131034 55.63959358224924, 37.29757374050643 55.6440850924293, 37.29755057316549 55.64857659819732, 37.30549346974634 55.64858944372194, 37.31343637261567 55.64860177518464, 37.31345772209394 55.6441102641088, 37.31347906553769 55.63961875081471))"
1570,95011,213,"POLYGON ((37.31345772209394 55.6441102641088, 37.31343637261567 55.64860177518464, 37.32137928151668 55.64861359258458, 37.32932219716206 55.64862489592228, 37.32934172876257 55.64413338097899, 37.32139972302659 55.64412207953344, 37.32142015778944 55.63963056426304, 37.31347906553769 55.63961875081471, 37.31345772209394 55.6441102641088))"
1571,95015,11,"POLYGON ((37.33728374195321 55.6441441684487, 37.33726511735608 55.64863568519419, 37.34520804475032 55.64864596040342, 37.35315097521018 55.64865572154421, 37.36109391041774 55.6486649686185, 37.36110980623796 55.6441734469721, 37.36112569756903 55.63968192201345, 37.35318458000051 55.63967267803238, 37.34524346717171 55.63966292125318, 37.34522575846445 55.6441544419366, 37.33728374195321 55.6441441684487))"
1572,95017,11,"POLYGON ((37.36110980623796 55.6441734469721, 37.36109391041774 55.6486649686185, 37.3690368510857 55.64867370162663, 37.37697979501831 55.64868192056589, 37.37699387293757 55.6441903960839, 37.36905183795619 55.64418217851944, 37.36906682059424 55.63969065210033, 37.36112569756903 55.63968192201345, 37.36110980623796 55.6441734469721))"
1573,95021,18,"POLYGON ((37.40083135049916 55.63972043348127, 37.39289021305937 55.63971375898218, 37.3928779565097 55.64420528926689, 37.38493591383344 55.64419809966783, 37.38492274486718 55.64868962543863, 37.39286569649765 55.64869681624053, 37.40080865159186 55.64870349297304, 37.408751609893 55.64870965563571, 37.40876205199268 55.64421812651437, 37.40082000264835 55.64421196488254, 37.40083135049916 55.63972043348127))"
1574,95035,41,"POLYGON ((37.51995322969008 55.64874195430486, 37.5199509463194 55.64425042087705, 37.51994866359303 55.63975888304348, 37.51200750309135 55.63975991649425, 37.50406634607893 55.63976043659218, 37.50406681139117 55.64425197523393, 37.4961247387547 55.64425198143226, 37.49612429523395 55.64874351512115, 37.50406727683468 55.6487435089218, 37.51201025151761 55.64874298864982, 37.51995322969008 55.64874195430486))"
1575,95037,41,"POLYGON ((37.53583097852852 55.63975527334434, 37.52788982248062 55.63975733514392, 37.51994866359303 55.63975888304348, 37.5199509463194 55.64425042087705, 37.51995322969008 55.64874195430486, 37.52789620624794 55.64874040588735, 37.53583917996492 55.64873834339785, 37.53583507866809 55.64424681057403, 37.53583097852852 55.63975527334434))"
1576,95039,41,"POLYGON ((37.55171329174033 55.63974960804273, 37.54377213535702 55.63975269764388, 37.53583097852852 55.63975527334434, 37.53583507866809 55.64424681057403, 37.53583917996492 55.64873834339785, 37.54378215446211 55.64873576683548, 37.5517251285132 55.64873267620049, 37.55171920929167 55.64424114432467, 37.55171329174033 55.63974960804273))"
1577,95041,38,"POLYGON ((37.55171920929167 55.64424114432467, 37.5517251285132 55.64873267620049, 37.55966809701575 55.64872907259167, 37.56761106746556 55.64872495381291, 37.56760333032034 55.6442334221326, 37.55966126883149 55.64423754022238, 37.55965444257561 55.6397460045433, 37.55171329174033 55.63974960804273, 37.55171920929167 55.64424114432467))"
1578,95055,84,"POLYGON ((37.67881228897247 55.64861331361478, 37.67879182650972 55.64412180060886, 37.67877136983079 55.63963028538512, 37.67083027194585 55.63964159733615, 37.66288916757158 55.63965239539593, 37.6629078068821 55.64414391431846, 37.65496578855699 55.64415420020527, 37.65498352419321 55.64864571863167, 37.6629264514626 55.64863543102403, 37.67086937346444 55.64862462935099, 37.67881228897247 55.64861331361478))"
